date,justification,ai_recommendation,final_weights
2022-04-29,"The portfolio is concentrated on KSA.P due to its strong positive momentum (0.255), high breakout_quality_score (8.788), and favorable smart_momentum_adx_r2 (0.102), indicating superior short-term growth potential compared to other ETFs with predominantly negative factor values.",{'KSA.P': 1.0},{'KSA.P': 1.0}
2022-05-31,"EWZ.P exhibits the highest momentum and breakout_quality_score, indicating strong upward potential, while EWG.P and EWJ.P show robust breakout_quality_score and positive momentum signals, supporting their inclusion for diversified exposure. VEGI.P and EWA.P are selected for their positive momentum and moderate factor scores to balance the portfolio.","{'EWZ.P': 0.35, 'EWG.P': 0.25, 'EWJ.P': 0.2, 'VEGI.P': 0.1, 'EWA.P': 0.1}","{'EWZ.P': 0.35, 'EWG.P': 0.25, 'EWJ.P': 0.2, 'VEGI.P': 0.1, 'EWA.P': 0.1}"
2022-06-30,"The portfolio is constructed based on the highest momentum and breakout_quality_score values, with VEGI.P showing the strongest momentum and CQQQ.P and KWEB.P having high breakout quality, indicating strong short-term upside potential.","{'VEGI.P': 0.4, 'CQQQ.P': 0.3, 'KWEB.P': 0.3}","{'VEGI.P': 0.4, 'CQQQ.P': 0.3, 'KWEB.P': 0.3}"
2022-07-29,"The portfolio is constructed by selecting ETFs with the highest combined factor scores, focusing on positive momentum, strong breakout quality, and favorable ADX-weighted momentum to maximize short-term upside potential. KSA.P, INDA.B, ICLN.O, EWZ.P, and EWA.P exhibit the most robust signals across these key metrics.","{'KSA.P': 0.25, 'INDA.B': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.15, 'EWA.P': 0.15}","{'KSA.P': 0.25, 'INDA.B': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.15, 'EWA.P': 0.15}"
2022-08-31,EWZ.P 和 VEGI.P 表现出强劲的动量、突破质量和 ADX 加权动量因子，表明高短期上涨潜力，而 KSA.P 和 ICLN.O 也有正动量信号，但强度较弱，因此分配更高权重给前两者以实现最大化 PnL。,"{'EWZ.P': 0.45, 'VEGI.P': 0.35, 'KSA.P': 0.1, 'ICLN.O': 0.1}","{'EWZ.P': 0.45, 'VEGI.P': 0.35, 'KSA.P': 0.1, 'ICLN.O': 0.1}"
2022-09-30,"The portfolio is constructed based on the highest positive momentum and smart_momentum_adx_r2 values, with ICLN.O showing the strongest positive signals, followed by KSA.P and EWZ.P which have the least negative momentum among others, while VEGI.P is included for diversification despite weaker signals.","{'ICLN.O': 0.5, 'KSA.P': 0.2, 'EWZ.P': 0.2, 'VEGI.P': 0.1}","{'ICLN.O': 0.5, 'KSA.P': 0.2, 'EWZ.P': 0.2, 'VEGI.P': 0.1}"
2022-10-31,"The portfolio is constructed based on the highest momentum and breakout_quality_score values, which indicate strong upward potential, with EWZ.P and VEGI.P showing positive momentum and high breakout quality, while EWG.P, EWU.P, and VGK.P exhibit the highest breakout_quality_score and strong ADX-weighted momentum, suggesting robust trend strength for short-term gains.","{'EWZ.P': 0.25, 'VEGI.P': 0.25, 'EWG.P': 0.2, 'EWU.P': 0.15, 'VGK.P': 0.15}","{'EWZ.P': 0.25, 'VEGI.P': 0.25, 'EWG.P': 0.2, 'EWU.P': 0.15, 'VGK.P': 0.15}"
2022-11-30,"The portfolio is concentrated on EWT.P and EWH.P due to their high breakout_quality_score and eric_adx_weighted_momentum values, indicating strong momentum and trend quality, with EWT.P receiving a higher weight for its superior breakout_quality_score. ICLN.O is included for its positive smart_momentum_adx_r2 and momentum, suggesting stability and growth potential.","{'EWT.P': 0.5, 'EWH.P': 0.3, 'ICLN.O': 0.2}","{'EWT.P': 0.5, 'EWH.P': 0.3, 'ICLN.O': 0.2}"
2022-12-30,"The portfolio is concentrated on EWH.P and KWEB.P due to their strong momentum, breakout quality, and ADX-weighted momentum scores, indicating high short-term upside potential. EWH.P receives the highest weight for its exceptional breakout quality and momentum, while KWEB.P is included for its robust momentum and high liquidity.","{'EWH.P': 0.6, 'KWEB.P': 0.4}","{'EWH.P': 0.6, 'KWEB.P': 0.4}"
2023-01-31,"The portfolio is constructed by selecting ETFs with the highest combined scores in momentum, breakout_quality_score, eric_adx_weighted_momentum, and smart_momentum_adx_r2, which are key indicators for short-term upside potential. EWG.P and EWQ.P show strong momentum and quality scores, while MCHI.O and EFA.P exhibit robust trend and stability factors, leading to their inclusion with weights reflecting confidence levels.","{'EWG.P': 0.3, 'EWQ.P': 0.25, 'MCHI.O': 0.25, 'EFA.P': 0.2}","{'EWG.P': 0.3, 'EWQ.P': 0.25, 'MCHI.O': 0.25, 'EFA.P': 0.2}"
2023-02-28,本组合基于动量因子（momentum、smart_momentum_adx_r2）和趋势强度（eric_adx_weighted_momentum）进行选股，优先选择动量强劲且趋势稳定的ETF。EWQ.P在momentum和smart_momentum_adx_r2上表现最佳，VGK.P和EWG.P动量较高且smart_momentum_adx_r2为正，ACWI.O和VXUS.O提供分散化且动量稳健。权重分配反映对高动量ETF的信心，EWQ.P最高，其余依次递减。,"{'EWQ.P': 0.35, 'VGK.P': 0.25, 'EWG.P': 0.2, 'ACWI.O': 0.1, 'VXUS.O': 0.1}","{'EWQ.P': 0.35, 'VGK.P': 0.25, 'EWG.P': 0.2, 'ACWI.O': 0.1, 'VXUS.O': 0.1}"
2023-03-31,基于因子分析，EWG.P、EWQ.P和VGK.P在动量、突破质量和智慧动量等关键因子中表现突出，其中EWG.P的动量最高（0.204），EWQ.P的突破质量分和智慧动量较高（3.633和0.040），VGK.P的动量也较强（0.113），这些因子组合表明它们在未来一个月有较高的上涨潜力。权重分配根据因子强度进行，EWG.P和EWQ.P各占40%，VGK.P占20%，以最大化收益。,"{'EWG.P': 0.4, 'EWQ.P': 0.4, 'VGK.P': 0.2}","{'EWG.P': 0.4, 'EWQ.P': 0.4, 'VGK.P': 0.2}"
2023-04-28,"The portfolio is constructed based on the highest combined factor scores, focusing on strong momentum, breakout quality, and ADX-weighted momentum. EWQ.P, VGK.P, and EWG.P exhibit the most robust signals, with EWQ.P leading due to exceptional breakout_quality_score and smart_momentum_adx_r2, while VGK.P and EWG.P provide strong momentum and stability, justifying their higher weights.","{'EWQ.P': 0.45, 'VGK.P': 0.35, 'EWG.P': 0.2}","{'EWQ.P': 0.45, 'VGK.P': 0.35, 'EWG.P': 0.2}"
2023-05-31,"I selected EWT.P, EWJ.P, and EWG.P based on their strong momentum, breakout_quality_score, and smart_momentum_adx_r2 values, which indicate high short-term growth potential. EWT.P received the highest weight due to its exceptional breakout_quality_score and momentum, while EWJ.P and EWG.P were included for their solid factor scores, with weights reflecting their relative strengths.","{'EWT.P': 0.5, 'EWJ.P': 0.3, 'EWG.P': 0.2}","{'EWT.P': 0.5, 'EWJ.P': 0.3, 'EWG.P': 0.2}"
2023-06-30,"I selected ETFs with strong momentum and breakout quality scores, such as EWZ.P, INDA.B, and ACWI.O, which show high values in key factors like momentum, breakout_quality_score, and eric_adx_weighted_momentum, indicating high short-term upside potential. I allocated higher weights to EWZ.P and INDA.B due to their superior factor scores, while including EWT.P and EWG.P for diversification, as they also exhibit solid momentum and stability.","{'EWZ.P': 0.35, 'INDA.B': 0.3, 'ACWI.O': 0.15, 'EWT.P': 0.1, 'EWG.P': 0.1}","{'EWZ.P': 0.35, 'INDA.B': 0.3, 'ACWI.O': 0.15, 'EWT.P': 0.1, 'EWG.P': 0.1}"
2023-07-31,"The portfolio is constructed based on strong momentum, breakout quality, and smart momentum signals, with KWEB.P and ACWI.O showing the highest combined factor scores for potential short-term gains, while INDA.B and MCHI.O provide additional diversification with solid momentum and breakout metrics.","{'KWEB.P': 0.35, 'ACWI.O': 0.3, 'INDA.B': 0.2, 'MCHI.O': 0.15}","{'KWEB.P': 0.35, 'ACWI.O': 0.3, 'INDA.B': 0.2, 'MCHI.O': 0.15}"
2023-08-31,"The portfolio is constructed by selecting ETFs with the highest momentum and smart_momentum_adx_r2 values, such as EWQ.P, EWG.P, and ACWI.O, which indicate strong recent performance and trend stability, while avoiding those with negative or low factor scores to maximize short-term upside potential.","{'EWQ.P': 0.35, 'EWG.P': 0.3, 'ACWI.O': 0.2, 'EWT.P': 0.15}","{'EWQ.P': 0.35, 'EWG.P': 0.3, 'ACWI.O': 0.2, 'EWT.P': 0.15}"
2023-09-29,"The portfolio is concentrated on INDA.B and EWJ.P due to their strong momentum and breakout_quality_score values, which are the highest among all ETFs, indicating superior short-term upside potential. INDA.B receives the highest weight for its exceptional breakout_quality_score of 1.632 and positive momentum, while EWJ.P is included for its solid momentum and breakout_quality_score of 0.711.","{'INDA.B': 0.7, 'EWJ.P': 0.3}","{'INDA.B': 0.7, 'EWJ.P': 0.3}"
2023-10-31,"The portfolio is concentrated on INDA.B and EWJ.P due to their positive momentum and smart_momentum_adx_r2 values, which are the strongest among all ETFs, indicating higher short-term upside potential. INDA.B receives a higher weight for its superior momentum and breakout quality, while EWJ.P is included for its positive momentum and lower risk profile.","{'INDA.B': 0.6, 'EWJ.P': 0.4}","{'INDA.B': 0.6, 'EWJ.P': 0.4}"
2023-11-30,"The portfolio is constructed by selecting ETFs with the highest combined scores in momentum, breakout_quality_score, eric_adx_weighted_momentum, and smart_momentum_adx_r2, which indicate strong upward potential and trend stability. EWG.P and EWZ.P show exceptional momentum and quality scores, while ACWI.O and EWT.P provide diversified strength with high breakout and ADX-weighted momentum, and SCZ.O adds stability with positive tail skew.","{'EWG.P': 0.3, 'EWZ.P': 0.25, 'ACWI.O': 0.2, 'EWT.P': 0.15, 'SCZ.O': 0.1}","{'EWG.P': 0.3, 'EWZ.P': 0.25, 'ACWI.O': 0.2, 'EWT.P': 0.15, 'SCZ.O': 0.1}"
2023-12-29,"The portfolio is constructed by selecting ETFs with the highest momentum and breakout_quality_score, as these factors indicate strong upward price trends and quality of market participation. INDA.B, EWA.P, and ICLN.O show the most promising signals across multiple positive factors, while EWZ.P and ACWI.O provide additional diversification with solid momentum.","{'INDA.B': 0.35, 'EWA.P': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.1, 'ACWI.O': 0.1}","{'INDA.B': 0.35, 'EWA.P': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.1, 'ACWI.O': 0.1}"
2024-01-31,"The portfolio is constructed by selecting ETFs with the highest momentum, breakout_quality_score, and smart_momentum_adx_r2 values, which indicate strong upward potential and trend stability. EWJ.P and ACWI.O show exceptional breakout quality and momentum, while INDA.B and KSA.P offer solid momentum with favorable scores, leading to concentrated weights for maximum PnL.","{'EWJ.P': 0.35, 'ACWI.O': 0.3, 'INDA.B': 0.2, 'KSA.P': 0.15}","{'EWJ.P': 0.35, 'ACWI.O': 0.3, 'INDA.B': 0.2, 'KSA.P': 0.15}"
2024-02-29,"The portfolio is constructed based on the highest momentum, breakout_quality_score, and smart_momentum_adx_r2 values, which indicate strong upward potential and trend stability. EWJ.P, INDA.B, and ACWI.O show the best overall factor scores, with EWJ.P having the highest breakout_quality_score and smart_momentum_adx_r2, INDA.B leading in momentum, and ACWI.O providing diversification with solid scores.","{'EWJ.P': 0.4, 'INDA.B': 0.35, 'ACWI.O': 0.25}","{'EWJ.P': 0.4, 'INDA.B': 0.35, 'ACWI.O': 0.25}"
2024-03-28,"The portfolio is constructed by selecting ETFs with the highest combined scores in momentum, breakout_quality_score, eric_adx_weighted_momentum, and smart_momentum_adx_r2, which are key indicators for short-term upside potential. EWG.P, EWT.P, and EWJ.P show strong momentum and trend stability, while ACWI.O and VXUS.O offer diversified exposure with solid factor performance, leading to their inclusion with weights reflecting confidence levels.","{'EWG.P': 0.25, 'EWT.P': 0.25, 'EWJ.P': 0.2, 'ACWI.O': 0.15, 'VXUS.O': 0.15}","{'EWG.P': 0.25, 'EWT.P': 0.25, 'EWJ.P': 0.2, 'ACWI.O': 0.15, 'VXUS.O': 0.15}"
2024-04-30,基于因子分析，EWU.P 在 breakout_quality_score (5.464) 和 smart_momentum_adx_r2 (0.061) 上表现突出，表明强劲的突破潜力和稳定的动量趋势；INDA.B 具有最高的 momentum (0.197) 和良好的 breakout_quality_score (4.287)，显示强劲的上涨动力；EWT.P 在 smart_momentum_adx_r2 (0.083) 和 momentum (0.177) 上表现优异，提供稳定的高动量信号。这些 ETF 的综合因子得分最高，权重分配反映了对它们未来一个月 PnL 潜力的信心。,"{'EWU.P': 0.4, 'INDA.B': 0.35, 'EWT.P': 0.25}","{'EWU.P': 0.4, 'INDA.B': 0.35, 'EWT.P': 0.25}"
2024-05-31,"I selected EWT.P, VGK.P, and EWU.P based on their strong momentum, breakout quality scores, and smart momentum ADX R2 values, which indicate high short-term growth potential. EWT.P and VGK.P received the highest weights due to superior factor performance, while EWU.P was included for its solid momentum and breakout signals.","{'EWT.P': 0.45, 'VGK.P': 0.35, 'EWU.P': 0.2}","{'EWT.P': 0.45, 'VGK.P': 0.35, 'EWU.P': 0.2}"
2024-06-28,"The portfolio is constructed based on strong momentum and breakout quality scores, with EWT.P and INDA.B showing the highest values in these key factors, indicating robust upward potential. ACWI.O and EMXC.O are included for their solid momentum and breakout signals, while EWY.P adds diversification with positive momentum and breakout quality.","{'EWT.P': 0.35, 'INDA.B': 0.3, 'ACWI.O': 0.15, 'EMXC.O': 0.1, 'EWY.P': 0.1}","{'EWT.P': 0.35, 'INDA.B': 0.3, 'ACWI.O': 0.15, 'EMXC.O': 0.1, 'EWY.P': 0.1}"
2024-07-31,基于动量、突破质量分和智慧动量等正向因子，选择了SCZ.O、EWU.P、KSA.P、INDA.B和EWT.P这五支ETF，它们在这些关键因子上表现突出，具有较高的短期上涨潜力。权重分配反映了对SCZ.O和EWU.P最高信心，因其综合因子得分最高，其他ETF根据相对强度分配较低权重。,"{'SCZ.O': 0.3, 'EWU.P': 0.25, 'KSA.P': 0.2, 'INDA.B': 0.15, 'EWT.P': 0.1}","{'SCZ.O': 0.3, 'EWU.P': 0.25, 'KSA.P': 0.2, 'INDA.B': 0.15, 'EWT.P': 0.1}"
2024-08-30,"The portfolio is constructed by selecting ETFs with the highest combined momentum and breakout quality scores, specifically ACWI.O, EWT.P, and EWU.P, which exhibit strong positive momentum, high breakout quality, and favorable ADX-weighted momentum, indicating robust short-term growth potential.","{'ACWI.O': 0.4, 'EWT.P': 0.35, 'EWU.P': 0.25}","{'ACWI.O': 0.4, 'EWT.P': 0.35, 'EWU.P': 0.25}"
2024-09-30,"The portfolio is constructed by selecting ETFs with the highest combined scores in momentum, breakout_quality_score, eric_adx_weighted_momentum, and smart_momentum_adx_r2, which indicate strong upward potential and trend stability. KWEB.P and CQQQ.P show exceptional momentum and breakout quality, while EWH.P and IEMG.P offer solid momentum with good stability, and INDA.B provides high smart momentum for diversification.","{'KWEB.P': 0.35, 'CQQQ.P': 0.25, 'EWH.P': 0.15, 'IEMG.P': 0.15, 'INDA.B': 0.1}","{'KWEB.P': 0.35, 'CQQQ.P': 0.25, 'EWH.P': 0.15, 'IEMG.P': 0.15, 'INDA.B': 0.1}"
2024-10-31,"The portfolio is constructed based on the highest momentum and breakout_quality_score values, with EWT.P showing exceptional breakout potential and strong momentum, while CQQQ.P, MCHI.O, KWEB.P, and ACWI.O exhibit robust momentum and stability factors, indicating high short-term upside potential.","{'EWT.P': 0.35, 'CQQQ.P': 0.25, 'MCHI.O': 0.2, 'KWEB.P': 0.15, 'ACWI.O': 0.05}","{'EWT.P': 0.35, 'CQQQ.P': 0.25, 'MCHI.O': 0.2, 'KWEB.P': 0.15, 'ACWI.O': 0.05}"
2024-11-29,"The portfolio is constructed by selecting ETFs with the highest combined factor scores, focusing on strong momentum, breakout quality, and smart momentum signals. ACWI.O, EWA.P, and VEGI.P exhibit the most robust positive factor values, with ACWI.O and EWA.P showing high breakout_quality_score and smart_momentum_adx_r2, while VEGI.P has the highest breakout_quality_score and positive momentum, indicating strong short-term growth potential. Weights are allocated proportionally to their overall factor strength to maximize expected PnL.","{'ACWI.O': 0.4, 'EWA.P': 0.35, 'VEGI.P': 0.25}","{'ACWI.O': 0.4, 'EWA.P': 0.35, 'VEGI.P': 0.25}"
2024-12-31,基于因子分析，EWG.P、CQQQ.P和MCHI.O在多个正向因子中表现突出，尤其是EWG.P的breakout_quality_score最高（1.638），CQQQ.P的momentum和smart_momentum_adx_r2较强（0.194和0.002），MCHI.O的momentum和eric_adx_weighted_momentum稳健（0.148和0.003），这些因子组合表明它们具有较高的短期上涨潜力。权重分配反映了对EWG.P最高信心（因其突破质量分显著），CQQQ.P和MCHI.O次之，以分散风险并最大化收益。,"{'EWG.P': 0.5, 'CQQQ.P': 0.3, 'MCHI.O': 0.2}","{'EWG.P': 0.5, 'CQQQ.P': 0.3, 'MCHI.O': 0.2}"
2025-01-31,"The portfolio is concentrated on EWG.P and VEGI.P due to their strong breakout_quality_score and positive momentum factors, indicating high short-term upside potential, with VEGI.P receiving a higher weight for its superior breakout quality and momentum metrics.","{'EWG.P': 0.4, 'VEGI.P': 0.6}","{'VEGI.P': 0.6, 'EWG.P': 0.4}"
2025-02-28,"The portfolio is concentrated in CQQQ.P and KWEB.P due to their exceptionally high momentum, breakout_quality_score, and smart_momentum_adx_r2 values, indicating strong upward potential and trend stability. MCHI.O is included for its solid momentum and breakout scores, while EWG.P is retained from current holdings for its moderate positive factors, ensuring a balanced approach to maximize short-term PnL.","{'CQQQ.P': 0.4, 'KWEB.P': 0.3, 'MCHI.O': 0.2, 'EWG.P': 0.1}","{'CQQQ.P': 0.4, 'KWEB.P': 0.3, 'MCHI.O': 0.2, 'EWG.P': 0.1}"
2025-03-31,"I selected ETFs with the highest momentum and breakout_quality_score, as these factors indicate strong upward price trends and quality of breakouts, which are key for maximizing short-term PnL. Specifically, CQQQ.P and KWEB.P show the highest momentum values, while INDA.B and EWZ.P have notable breakout_quality_score, leading to their inclusion with weights reflecting confidence in their performance.","{'CQQQ.P': 0.35, 'KWEB.P': 0.3, 'INDA.B': 0.2, 'EWZ.P': 0.15}","{'CQQQ.P': 0.35, 'KWEB.P': 0.3, 'INDA.B': 0.2, 'EWZ.P': 0.15}"
2025-04-30,"The portfolio is constructed by selecting ETFs with the highest combined positive signals across momentum, breakout_quality_score, eric_adx_weighted_momentum, and smart_momentum_adx_r2 factors, which indicate strong upward potential and trend stability. EWG.P and INDA.B show the highest breakout_quality_score and positive momentum, while CQQQ.P and MCHI.O exhibit solid momentum and smart_momentum_adx_r2, with weights allocated based on the strength of these signals.","{'EWG.P': 0.3, 'INDA.B': 0.25, 'CQQQ.P': 0.2, 'MCHI.O': 0.15, 'VXUS.O': 0.1}","{'EWG.P': 0.3, 'INDA.B': 0.25, 'CQQQ.P': 0.2, 'MCHI.O': 0.15, 'VXUS.O': 0.1}"
2025-05-30,基于因子分析，EWG.P、EWH.P、EWT.P、SCZ.O和VGK.P展现出最强的综合信号：EWG.P拥有最高的momentum(0.272)和smart_momentum_adx_r2(0.106)，EWH.P的breakout_quality_score(5.953)和eric_adx_weighted_momentum(0.020)突出，EWT.P的breakout_quality_score(6.896)最高且eric_adx_weighted_momentum(0.024)强劲，SCZ.O的smart_momentum_adx_r2(0.068)和breakout_quality_score(3.664)良好，VGK.P的smart_momentum_adx_r2(0.047)和momentum(0.108)稳定，这些因子组合表明高上涨潜力。,"{'EWG.P': 0.25, 'EWH.P': 0.25, 'EWT.P': 0.2, 'SCZ.O': 0.15, 'VGK.P': 0.15}","{'EWG.P': 0.25, 'EWH.P': 0.25, 'EWT.P': 0.2, 'SCZ.O': 0.15, 'VGK.P': 0.15}"
2025-06-30,"The portfolio is constructed based on strong momentum and breakout quality signals, with EWY.P showing exceptional breakout_quality_score and smart_momentum_adx_r2, EWH.P having high breakout_quality_score and eric_adx_weighted_momentum, and SCZ.O and VGK.P exhibiting solid momentum and smart_momentum_adx_r2, while IEMG.P adds diversification with good overall factor scores.","{'EWY.P': 0.35, 'EWH.P': 0.25, 'SCZ.O': 0.15, 'VGK.P': 0.15, 'IEMG.P': 0.1}","{'EWY.P': 0.35, 'EWH.P': 0.25, 'SCZ.O': 0.15, 'VGK.P': 0.15, 'IEMG.P': 0.1}"
2025-07-31,"The portfolio is constructed based on the highest combined factor scores, focusing on strong momentum, breakout quality, and smart momentum signals. EWH.P, EWY.P, and ICLN.O exhibit the most robust positive factors, with EWH.P and EWY.P showing high momentum and breakout quality, while ICLN.O has strong smart momentum and breakout quality, leading to their higher weight allocations.","{'EWH.P': 0.4, 'EWY.P': 0.35, 'ICLN.O': 0.25}","{'EWH.P': 0.4, 'EWY.P': 0.35, 'ICLN.O': 0.25}"
2025-08-29,"The portfolio is constructed based on strong momentum and breakout quality scores, with EWY.P showing the highest momentum and CQQQ.P and ICLN.O exhibiting robust breakout signals and smart momentum, while EWZ.P and EWJ.P are included for their solid momentum and breakout quality to diversify and maximize short-term upside potential.","{'EWY.P': 0.35, 'CQQQ.P': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.1, 'EWJ.P': 0.1}","{'EWY.P': 0.35, 'CQQQ.P': 0.25, 'ICLN.O': 0.2, 'EWZ.P': 0.1, 'EWJ.P': 0.1}"
